id_venda,id_data,id_cliente,id_produto,id_localizacao,id_canal_venda,id_vendedor,id_status_entrega,id_meta,quantidade,preco_unitario,desconto,receita_bruta,receita,valor_desconto,custo_unitario,custo_total,lucro,margem_lucro,meta_venda,percentual_atingimento_meta,prazo_entrega_dias,data,ano,mes,trimestre,cliente,tipo_cliente,tempo_relacionamento_meses,faixa_renda,segmento,produto,categoria,marca,linha_produto,regiao,cidade,canal_venda,vendedor,status_entrega,atingiu_meta,mes_ano,ano_mes_ordem
855,20240818,ab3c32896bd02f4e7cc5ac50a806a12a2aae030e6b20c79f6ad0bef40ee6192f,b6cdd4a8aef4c972ce4972c83aea503f7c7deef53d87e3912da06fc589f8f8cf,3d4103fcdea59f90bbd612ddd26c449be72a3de619728ac1cffcbedcb3804335,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,a3b3f5bd0a9a9078f50184cc0946819c54059e91acbddc90534208612037f942,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,8,98.43,0.17,787.45,653.58,133.87,58.21,465.68,187.9,0.2875,732.38,0.8924,6,2024-08-18,2024,8,3,Cliente_136,NOVO,5,BAIXA,ATACADO,TABLET,INFORMÁTICA,BETA,PADRÃO,NORDESTE,SALVADOR,ONLINE,VENDEDOR_10,NO PRAZO,NÃO,08/2024,2024-08
856,20240316,2cd5eb3db43b522185b0c91699f60e120370898b25ed6920ac4882f6cde32431,48a1f65e9b9d32993839d3a4809dceaa1750bd097c66d859dbefd1401fd3569d,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,b94d49648e0b3b3c78f5ede3c296463d3e65f1e2ebf8dd49dcf760016b233b96,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,5,4163.09,0.09,20815.45,18942.06,1873.39,3273.94,16369.7,2572.36,0.1358,24179.35,0.7834,5,2024-03-16,2024,3,1,Cliente_122,RECORRENTE,56,MÉDIA,VAREJO,IMPRESSORA,INFORMÁTICA,ALPHA,PREMIUM,CENTRO-OESTE,GOIÂNIA,ONLINE,VENDEDOR_06,NO PRAZO,NÃO,03/2024,2024-03
857,20240209,ac40066518b83e01d839f6937fe9e4455e8aaaebbc6729247030d4668ab5e02c,24b444e487a914e1b4760fe20644425bcd564d141ba39204a740d72086fc4b5b,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,8468ec7604b1c6ade314d82a8d56dbe1b0db8428a57f344707685d0fad62f6cf,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,3,3009.52,0.17,9028.55,7493.7,1534.85,2398.99,7196.97,296.73,0.0396,8818.96,0.8497,7,2024-02-09,2024,2,1,Cliente_052,NOVO,0,BAIXA,VAREJO,IMPRESSORA,INFORMÁTICA,BETA,ECONÔMICO,CENTRO-OESTE,BRASÍLIA,ONLINE,VENDEDOR_02,NO PRAZO,NÃO,02/2024,2024-02
858,20240907,551a668fa212f6a993d9edbc893df7928d841c2d195d675949611491772e8b95,b6cdd4a8aef4c972ce4972c83aea503f7c7deef53d87e3912da06fc589f8f8cf,074f2ea914ee2ae5e91710145dcff941b60981de3c50196ff5e4b457da28b568,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,43e8f5d662b0b8fe849681a74807abf57d114d77b90c6704f5c6540d4bf73038,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,3,2580.13,0.02,7740.39,7585.58,154.81,2283.66,6850.98,734.6,0.0968,8399.66,0.9031,8,2024-09-07,2024,9,3,Cliente_081,NOVO,0,MÉDIA,VAREJO,TABLET,INFORMÁTICA,BETA,PADRÃO,NORTE,MANAUS,LOJA,VENDEDOR_05,ATRASADO,NÃO,09/2024,2024-09
859,20240216,7eb03cb6515b40663171187cf1d26c91f612c23b84198602f38efde64415a10d,46d0107199b44facf9db2724708d6ceb0040373695eca105a2bd8dc7991f932a,980f64fe4b19ef4c26b8e5361b3a4096afe38bea03a47937eba620c7c9859dd0,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,86e2c6991943a3ac90d5d11f6fe3a7c597fe777d0bfbd2fbe9d31c56be19df33,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,10,458.03,0.18,4580.3,3755.85,824.45,402.17,4021.7,-265.85,-0.0708,4284.36,0.8766,10,2024-02-16,2024,2,1,Cliente_127,NOVO,0,BAIXA,VAREJO,MOUSE,PERIFÉRICOS,DELTA,PREMIUM,NORTE,BELÉM,ONLINE,VENDEDOR_19,ATRASADO,NÃO,02/2024,2024-02
860,20240705,d87bfde4fd86f983775fe686d9df1ade3e408bad1b67f17df3baea3774706bf1,182da5a0edcbd36596101a9f852c8665cc6cfd3ee3fcbbdfbacd75d3c0f7ac59,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,b53ed95dadd46b73d7afbab3d6927090ef2c35e687ec4cf78cfbb096334323e0,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,2093.2,0.14,25053.77,21546.24,3507.53,2334.33,16340.31,5205.93,0.2416,23086.51,0.9333,2,2024-07-05,2024,7,3,Cliente_051,NOVO,1,BAIXA,ATACADO,TABLET,INFORMÁTICA,BETA,ECONÔMICO,CENTRO-OESTE,GOIÂNIA,ONLINE,VENDEDOR_11,NO PRAZO,NÃO,07/2024,2024-07
861,20241021,b91d67671a55646e1dd80f760ae8853125bdc1dd8b7dcb1fa42aab34d85c8dec,f7e837ece2e26a93b9b012ad6a2d49d8e818d420b83e8fd0873ea71a66311a86,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,8a0fe5ac0b3d841482673ba35385798ccfa9a97e0a1c13b603a1ae3067231add,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,8,637.95,0.05,5103.6,4848.42,255.18,355.31,2842.48,2005.94,0.4137,6104.68,0.7942,7,2024-10-21,2024,10,4,Cliente_130,RECORRENTE,35,MÉDIA,ATACADO,SMARTPHONE,TELEFONIA,GAMMA,PREMIUM,CENTRO-OESTE,GOIÂNIA,ONLINE,VENDEDOR_13,NO PRAZO,NÃO,10/2024,2024-10
862,20240430,b71c927655b3f9c0c98bfcf65874252192a4939c37feacc08a1becac65bbcf5c,074f63d2d6a741711521ca94b7fde79ba884d9d770db589acfe8e227e5e254ea,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,b53ed95dadd46b73d7afbab3d6927090ef2c35e687ec4cf78cfbb096334323e0,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,1,426.85,0.14,426.85,367.09,59.76,274.29,274.29,92.8,0.2528,493.47,0.7439,14,2024-04-30,2024,4,2,Cliente_140,NOVO,2,ALTA,ATACADO,TECLADO,PERIFÉRICOS,BETA,ECONÔMICO,CENTRO-OESTE,GOIÂNIA,ONLINE,VENDEDOR_11,ATRASADO,NÃO,04/2024,2024-04
863,20240310,5f3b21e951fb4dd18bcf2d32c992ded085818b27c9f1aa230d5f0e2fba6edbd3,a61b2b3591534c169ebdd3000d7abce88e2373ac0bf17872427d645b7fa37972,ad8fab0905cb7f8e3dea787f1cd212aa130653b7e1f3458ac820fec2fba7b144,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,703cabcafbad3301658913fc0a0a1ec3cd2008b0acbeaba92177a36ffcdf391a,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,9,1219.73,0.04,10977.57,10538.47,439.1,714.95,6434.55,4103.92,0.3894,11844.21,0.8898,11,2024-03-10,2024,3,1,Cliente_151,NOVO,4,MÉDIA,ATACADO,NOTEBOOK,INFORMÁTICA,DELTA,PREMIUM,SUDESTE,SÃO PAULO,LOJA,VENDEDOR_07,ATRASADO,NÃO,03/2024,2024-03
864,20241012,fb20d01fa0ce0eed956ac436d25736ba9e6a54f2640e2aa48400b7df8912ead7,b6cdd4a8aef4c972ce4972c83aea503f7c7deef53d87e3912da06fc589f8f8cf,fd8e223b49f305b7afd84f5cbd0d461b98245e457826fa473425c008f74ee9cd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1893593e96de42c10626268102ac560be55ec8f654ffd3b3f8a3cd2a9344dc95,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,bc5e446ac5061fef505aba29a431b34dac819a191ff6d5458a839ac7c86fda68,4,5778.83,0.01,23115.32,22884.17,231.15,3570.58,14282.32,8601.85,0.3759,22513.62,1.0165,11,2024-10-12,2024,10,4,Cliente_069,NOVO,5,ALTA,ATACADO,TABLET,INFORMÁTICA,BETA,PADRÃO,SUL,PORTO ALEGRE,ONLINE,VENDEDOR_04,ATRASADO,SIM,10/2024,2024-10
865,20240406,ecf44fd5a21bfe5b1b50bed0287b542ad20ae4cd23b7952f2da39f6f0087d575,9590a6347c34cc8471612c1e01e7576fc146bb5f8d19275bf905cad26bd9ac6e,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,1b75bd2a6fbda74a8e565c6aafd8f6461da81c471f8381b67eb47b2ae754c0d8,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,5,4585.95,0.12,22929.75,20178.18,2751.57,3181.34,15906.7,4271.48,0.2117,23117.76,0.8728,9,2024-04-06,2024,4,2,Cliente_128,NOVO,5,BAIXA,VAREJO,IMPRESSORA,INFORMÁTICA,DELTA,PREMIUM,CENTRO-OESTE,BRASÍLIA,LOJA,VENDEDOR_09,ATRASADO,NÃO,04/2024,2024-04
866,20240722,52edbb1a21a58c34646f75aea56c8c653c7ab3d6d9f40f16e015828de50012c7,d10c6999e87b3de306a55fc8da3178db5013b8491fc41ecb143c40515e86b9a7,980f64fe4b19ef4c26b8e5361b3a4096afe38bea03a47937eba620c7c9859dd0,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,8a0fe5ac0b3d841482673ba35385798ccfa9a97e0a1c13b603a1ae3067231add,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,3850.27,0.06,26951.89,25334.78,1617.11,3130.84,21915.88,3418.9,0.1349,31653.23,0.8004,11,2024-07-22,2024,7,3,Cliente_139,NOVO,3,BAIXA,VAREJO,SMARTPHONE,TELEFONIA,DELTA,ECONÔMICO,NORTE,BELÉM,LOJA,VENDEDOR_13,ATRASADO,NÃO,07/2024,2024-07
867,20241221,6e7bb13162d97cd484ce2471b0b0bc65b756704eeef6131f9643a00816457f80,b8addf4def2d19c7988092c00365c86e6d7b20cac51abd2274d30338a7582bcc,fd8e223b49f305b7afd84f5cbd0d461b98245e457826fa473425c008f74ee9cd,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,10e1a3b9456ee6f1b9d2fdea7e2893cddf77661af5f09ec6d4de0506a8717eb9,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,10,254.1,0.13,2541.0,2210.67,330.33,205.46,2054.6,156.07,0.0706,2983.41,0.741,13,2024-12-21,2024,12,4,Cliente_131,RECORRENTE,9,ALTA,VAREJO,MOUSE,PERIFÉRICOS,BETA,PREMIUM,SUL,PORTO ALEGRE,LOJA,VENDEDOR_16,ATRASADO,NÃO,12/2024,2024-12
868,20240126,e5e200a61b5387cf4eab7b8c7f84631a215f00c5876ac6396236dfdc9904207d,ba265d34a907d40640627556bb711295c95630a9ba9c64b2092891a51079cd7f,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,a3b3f5bd0a9a9078f50184cc0946819c54059e91acbddc90534208612037f942,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,1,2853.41,0.22,2853.41,2225.66,627.75,2414.4,2414.4,-188.74,-0.0848,2850.73,0.7807,1,2024-01-26,2024,1,1,Cliente_133,NOVO,5,ALTA,VAREJO,TABLET,INFORMÁTICA,GAMMA,PREMIUM,CENTRO-OESTE,GOIÂNIA,LOJA,VENDEDOR_10,NO PRAZO,NÃO,01/2024,2024-01
869,20240804,d66656a873a0373fe0f53d23f6dcf867dfe31dafdf025d4f289cb5749fa29f89,37510ad6e7f0781d0920602659ed2bd23ac73a2ad4d9e9c06d20515f2c709b1d,ad8fab0905cb7f8e3dea787f1cd212aa130653b7e1f3458ac820fec2fba7b144,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,8468ec7604b1c6ade314d82a8d56dbe1b0db8428a57f344707685d0fad62f6cf,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,4332.81,0.18,30329.67,24870.33,5459.34,3351.37,23459.59,1410.74,0.0567,34698.31,0.7168,9,2024-08-04,2024,8,3,Cliente_066,NOVO,2,MÉDIA,ATACADO,HEADSET,PERIFÉRICOS,BETA,PADRÃO,SUDESTE,SÃO PAULO,ONLINE,VENDEDOR_02,ATRASADO,NÃO,08/2024,2024-08
870,20240101,74677cea209f04668039a160940015e5dd7c17b2909e4cac9c2552699e1de0a4,8d3b3bdaf0b75159c4d4ca8da42205c25cae584d7fc0d31203240996e9bb4eac,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1893593e96de42c10626268102ac560be55ec8f654ffd3b3f8a3cd2a9344dc95,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,10,1882.85,0.01,18828.51,18640.22,188.29,1532.77,15327.71,3312.51,0.1777,22420.7,0.8314,7,2024-01-01,2024,1,1,Cliente_116,RECORRENTE,37,ALTA,ATACADO,TECLADO,PERIFÉRICOS,DELTA,ECONÔMICO,CENTRO-OESTE,BRASÍLIA,ONLINE,VENDEDOR_04,NO PRAZO,NÃO,01/2024,2024-01
871,20240524,82da1787da3679cbbfbc80001f29ea374d493d89117a51cda4aaba2d1572f582,3e7e9b2fefb41519afe383edfd4512fb28453eac45739e197afd2655fac4c45a,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,f5b0e198f086f8f865157507d872a80c97b657a9a830f5d9b4c650be6237d1ea,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,1096.81,0.21,7677.67,6065.36,1612.31,558.97,3912.79,2152.57,0.3549,6944.75,0.8734,2,2024-05-24,2024,5,2,Cliente_064,NOVO,5,BAIXA,VAREJO,SMARTPHONE,TELEFONIA,ALPHA,PREMIUM,CENTRO-OESTE,BRASÍLIA,LOJA,VENDEDOR_17,NO PRAZO,NÃO,05/2024,2024-05
872,20241108,d324e054ebd61882101ce9c58a96d955aa2ac6c70b069f7ff0648e6cf8defca1,8e0cf7206103356379fd4946a0cb83b1e878cc1e8dfb92fefe48bdd6e1116739,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,86e2c6991943a3ac90d5d11f6fe3a7c597fe777d0bfbd2fbe9d31c56be19df33,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,6,4931.82,0.02,29590.92,28999.1,591.82,3316.48,19898.88,9100.22,0.3138,30521.45,0.9501,12,2024-11-08,2024,11,4,Cliente_033,RECORRENTE,48,BAIXA,ATACADO,SMARTPHONE,TELEFONIA,ALPHA,ECONÔMICO,SUL,CURITIBA,LOJA,VENDEDOR_19,ATRASADO,NÃO,11/2024,2024-11
873,20240425,257e8d6e09edcb855b52fc9d3bdd1ec9a0a1f78150f987079488d2142a679855,182da5a0edcbd36596101a9f852c8665cc6cfd3ee3fcbbdfbacd75d3c0f7ac59,c41a560d27bdc15e0f1e2e48bb1f763998050a0b14d7ef849816dc81c21246ef,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1b68031508d05d5d38d9ca5ea43184a71cbbd009bf9bae2793d3cd4488cd0c07,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,10,1717.7,0.16,17177.0,14428.68,2748.32,1098.29,10982.9,3445.78,0.2388,17503.15,0.8243,1,2024-04-25,2024,4,2,Cliente_143,NOVO,1,BAIXA,VAREJO,TABLET,INFORMÁTICA,BETA,ECONÔMICO,NORDESTE,RECIFE,ONLINE,VENDEDOR_15,NO PRAZO,NÃO,04/2024,2024-04
874,20240409,579f96e4671143b27184d72d05cbb6c3f4a31f6e3a029ee6575b18ff5c25bb8d,ba265d34a907d40640627556bb711295c95630a9ba9c64b2092891a51079cd7f,c41a560d27bdc15e0f1e2e48bb1f763998050a0b14d7ef849816dc81c21246ef,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,f5b0e198f086f8f865157507d872a80c97b657a9a830f5d9b4c650be6237d1ea,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,bc5e446ac5061fef505aba29a431b34dac819a191ff6d5458a839ac7c86fda68,6,3734.02,0.08,22404.12,20611.79,1792.33,2091.0,12546.0,8065.79,0.3913,20465.34,1.0072,4,2024-04-09,2024,4,2,Cliente_148,RECORRENTE,36,ALTA,VAREJO,TABLET,INFORMÁTICA,GAMMA,PREMIUM,NORDESTE,RECIFE,LOJA,VENDEDOR_17,NO PRAZO,SIM,04/2024,2024-04
875,20240111,14aa2f913456441cdb960f64c044bb6313e4b654f5ad58575352ac9734e0e9c9,cb901ac795ea7f0bfa6323d14dbf700934d4fd26c37bef02729449ad73814641,aabec5e3b55593a13c78786021d346fc0875579168cbe51baaa7888cec5450fa,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,6029477ae6064c716da9e6bb92acae2f35c6e076ea3c3f713f35e3973a5559d1,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,2,2032.07,0.21,4064.14,3210.67,853.47,1086.34,2172.68,1037.99,0.3233,4711.91,0.6814,3,2024-01-11,2024,1,1,Cliente_176,NOVO,4,BAIXA,VAREJO,TECLADO,PERIFÉRICOS,GAMMA,PADRÃO,SUDESTE,RIO DE JANEIRO,LOJA,VENDEDOR_20,NO PRAZO,NÃO,01/2024,2024-01
876,20241122,849eb81a5095e93b27a4f92bb2a654b25e26d364aff351c74aef9460d6566093,f97e36348cb20a7390706e6d3ec77bfe9eb1770463fec189db6dc4d1f39dae1b,074f2ea914ee2ae5e91710145dcff941b60981de3c50196ff5e4b457da28b568,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,1b68031508d05d5d38d9ca5ea43184a71cbbd009bf9bae2793d3cd4488cd0c07,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,4,3666.21,0.07,14664.84,13638.3,1026.54,2577.02,10308.08,3330.22,0.2442,13916.35,0.98,3,2024-11-22,2024,11,4,Cliente_147,RECORRENTE,40,MÉDIA,ATACADO,MOUSE,PERIFÉRICOS,GAMMA,PREMIUM,NORTE,MANAUS,LOJA,VENDEDOR_15,NO PRAZO,NÃO,11/2024,2024-11
877,20241218,2a3032a3057be54d70c9ecdf038263fd2227ddea6d8c00a6ea9bdb7ab8e2e838,b9e47561eed6e8aa7420be64f10f76e80c52f039cdf364a2394d8c0260964e6d,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,43e8f5d662b0b8fe849681a74807abf57d114d77b90c6704f5c6540d4bf73038,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,9,2784.0,0.13,25056.0,21798.72,3257.28,1749.93,15749.37,6049.35,0.2775,25022.31,0.8712,14,2024-12-18,2024,12,4,Cliente_029,NOVO,2,ALTA,VAREJO,TABLET,INFORMÁTICA,DELTA,PADRÃO,CENTRO-OESTE,BRASÍLIA,ONLINE,VENDEDOR_05,ATRASADO,NÃO,12/2024,2024-12
878,20240723,5f0686ff25e83969892ea3dd97e456365b68f7f2635f21f0485397b8c3bd98d6,570d081abf5260c0088af9f295c53b7ca98c3fecfc1472e91f4b738ba3eb2dc1,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,f5b0e198f086f8f865157507d872a80c97b657a9a830f5d9b4c650be6237d1ea,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,4813.59,0.14,33695.13,28977.81,4717.32,3977.31,27841.17,1136.64,0.0392,32024.27,0.9049,7,2024-07-23,2024,7,3,Cliente_018,RECORRENTE,18,MÉDIA,VAREJO,MOUSE,PERIFÉRICOS,ALPHA,PREMIUM,CENTRO-OESTE,BRASÍLIA,ONLINE,VENDEDOR_17,NO PRAZO,NÃO,07/2024,2024-07
879,20241013,95cc234bf54a3294320ce0f2c54a94a023ac28ea9c4886705bdb7e2a5deb9561,3548d3c958b6a07ad99d9ea3a13b3098912f05f78bdb99264853376ddb2f0f81,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1893593e96de42c10626268102ac560be55ec8f654ffd3b3f8a3cd2a9344dc95,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,9,3336.83,0.1,30031.47,27028.32,3003.15,1909.39,17184.51,9843.81,0.3642,34798.42,0.7767,11,2024-10-13,2024,10,4,Cliente_085,NOVO,1,ALTA,VAREJO,NOTEBOOK,INFORMÁTICA,GAMMA,PADRÃO,SUL,CURITIBA,ONLINE,VENDEDOR_04,ATRASADO,NÃO,10/2024,2024-10
880,20240728,9667aa61f245a0354b471a7e892f78c1b9260329815a562e367376059f121c00,3e7e9b2fefb41519afe383edfd4512fb28453eac45739e197afd2655fac4c45a,ad8fab0905cb7f8e3dea787f1cd212aa130653b7e1f3458ac820fec2fba7b144,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,8468ec7604b1c6ade314d82a8d56dbe1b0db8428a57f344707685d0fad62f6cf,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,5,1504.18,0.01,7520.9,7445.69,75.21,971.71,4858.55,2587.14,0.3475,7566.24,0.9841,11,2024-07-28,2024,7,3,Cliente_103,RECORRENTE,13,BAIXA,VAREJO,SMARTPHONE,TELEFONIA,ALPHA,PREMIUM,SUDESTE,SÃO PAULO,LOJA,VENDEDOR_02,ATRASADO,NÃO,07/2024,2024-07
881,20240103,8d82003b959205608e2015f14b8b4105c008233e374ab5bc5b95d6784cf4183b,7b8616faba5389b15704d5cc1e1fb44bc1e022c5b73ee9eb39df5a4bac1e3532,3d4103fcdea59f90bbd612ddd26c449be72a3de619728ac1cffcbedcb3804335,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,10e1a3b9456ee6f1b9d2fdea7e2893cddf77661af5f09ec6d4de0506a8717eb9,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,4,337.3,0.23,1349.19,1038.88,310.31,261.58,1046.32,-7.44,-0.0072,1453.73,0.7146,6,2024-01-03,2024,1,1,Cliente_166,NOVO,0,MÉDIA,VAREJO,SMARTPHONE,TELEFONIA,GAMMA,ECONÔMICO,NORDESTE,SALVADOR,LOJA,VENDEDOR_16,NO PRAZO,NÃO,01/2024,2024-01
882,20240722,0593e0f9f38f75f30504d00e52906b9a16ce2eac7700a05e7ccd2223635fdb3a,503087aed610f6e4983a2df238cbee061057b428ff38ae1606b85199883acb75,c41a560d27bdc15e0f1e2e48bb1f763998050a0b14d7ef849816dc81c21246ef,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,b91b1512ed4387f9030f65a30c0f9a707bb0c8cf7d5fe55e0f025a8d81aad399,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,6,833.98,0.05,5003.88,4753.69,250.19,706.56,4239.36,514.33,0.1082,5144.13,0.9241,3,2024-07-22,2024,7,3,Cliente_087,NOVO,2,BAIXA,VAREJO,MONITOR,INFORMÁTICA,DELTA,PADRÃO,NORDESTE,RECIFE,LOJA,VENDEDOR_18,NO PRAZO,NÃO,07/2024,2024-07
